frame,track_id,x,y,w,h
10,-1,1154.3868408203125,116.0458526611328,46.3834228515625,47.55520629882814
10,-1,201.2979888916016,162.6586456298828,59.16426086425778,51.19117736816406
10,-1,669.204833984375,599.1852416992188,127.58575439453124,114.94384765625
10,-1,602.2533569335938,631.3836669921875,130.110595703125,87.90618896484375
10,-1,1002.9342041015624,294.5780944824219,69.34326171875011,75.64468383789062
10,-1,992.1298217773438,169.84088134765625,37.34185791015625,47.03343200683594
10,-1,1055.3863525390625,401.5388793945313,72.619873046875,66.75216674804682
10,-1,209.30865478515625,230.6467437744141,50.32257080078125,48.15946960449216
10,-1,105.39772033691406,228.2889709472656,46.931640625,44.9513854980469
10,-1,236.8327178955078,118.10620880126952,21.530319213867188,34.662361145019545
10,-1,925.7102661132812,572.5632934570312,119.75714111328124,112.10040283203124
10,-1,582.1881103515625,319.41851806640625,80.6910400390625,70.02075195312506
10,-1,829.5250854492188,203.05995178222656,35.45928955078125,46.47183227539063
10,-1,1227.9334716796875,94.25618743896484,60.3204345703125,45.06656646728516
10,-1,708.7394409179688,250.9012908935547,39.93377685546875,60.36943054199219
10,-1,286.6949768066406,207.1751708984375,46.5401611328125,44.77203369140622
10,-1,831.1570434570312,249.8440093994141,83.63861083984375,93.69584655761716
10,-1,1101.98974609375,157.2551727294922,36.1092529296875,45.0487060546875
10,-1,788.5574340820312,192.7015991210937,35.74249267578125,45.065536499023466
10,-1,1118.7535400390625,136.33444213867188,32.887451171875,42.16340637207031
10,-1,405.1907043457031,111.67446899414062,56.680450439453125,41.96624755859375
10,-1,1093.64501953125,93.25482940673828,25.8531494140625,33.48918914794922
10,-1,1302.61962890625,20.50389671325684,23.0050048828125,30.4800853729248
10,-1,952.3428955078124,146.85818481445312,32.780944824218864,42.067855834960966
10,-1,869.9874877929688,550.29443359375,73.1304931640625,76.81732177734375
10,-1,1350.3582763671875,54.04818344116211,44.5611572265625,37.06656265258789
10,-1,542.686767578125,217.1537933349609,49.1474609375,45.233383178710966
10,-1,1318.2891845703125,5.824003219604492,15.633544921875,24.79032516479492
10,-1,1042.345703125,79.19322204589844,37.536376953125,40.39054870605469
10,-1,1173.7303466796875,60.04365921020508,19.4716796875,33.18098068237305
10,-1,1281.8543701171875,96.69696807861328,56.6009521484375,49.5649642944336
10,-1,729.5430908203125,301.8425598144531,47.50408935546875,56.27365112304688
10,-1,898.6602783203125,123.56389617919922,49.589843749999886,44.450645446777344
10,-1,634.412353515625,293.7185363769531,70.1275634765625,73.363037109375
10,-1,1089.474365234375,56.35152816772461,48.200439453125,32.694454193115234
10,-1,1175.564208984375,154.02359008789062,71.19873046875,50.23905944824219
10,-1,277.5971984863281,102.64533996582033,51.6046142578125,39.348327636718736
10,-1,933.4736328125,139.4554901123047,27.15533447265625,40.62678527832031
10,-1,243.4987945556641,81.51681518554688,18.016616821289038,26.49706268310547
10,-1,1175.717529296875,153.9328155517578,71.2701416015625,50.25997924804688
10,-1,1144.0040283203125,90.06803131103516,20.4443359375,42.91217803955078
10,-1,1350.7147216796875,53.67127227783203,44.017333984375,37.63725280761719
10,-1,1306.556396484375,187.2035522460937,46.549072265625,66.41258239746097
10,-1,1387.573486328125,17.509658813476562,36.4361572265625,30.2700424194336
10,-1,1043.6697998046875,113.60944366455078,76.0455322265625,49.89185333251953
10,-1,649.9697875976562,308.1679992675781,54.68902587890625,58.41827392578125
10,-1,968.9536743164062,221.7606658935547,16.510009765625,38.55720520019531
10,-1,1171.9835205078125,636.20458984375,28.8507080078125,54.8912353515625
10,-1,1376.1055908203125,209.7774353027344,18.6295166015625,45.09577941894528
10,-1,1384.170654296875,178.6305389404297,18.099365234375,36.18199157714838
10,-1,450.61279296875,204.2672576904297,22.348785400390625,39.9833679199219
10,-1,1043.4747314453125,113.55992889404295,76.9927978515625,49.428657531738295
10,-1,1074.12255859375,68.46500396728516,16.1343994140625,27.76351928710936
10,-1,711.546630859375,255.4925842285156,42.56317138671875,69.17129516601565
10,-1,267.8783874511719,83.74879455566406,15.879425048828123,29.461936950683597
10,-1,1307.3494873046875,22.964401245117188,19.7930908203125,30.72744369506836
20,-1,787.7299194335938,567.7740478515625,128.2562255859375,119.414794921875
20,-1,1144.453369140625,121.01182556152344,46.52294921875,47.12159729003906
20,-1,201.6303253173828,162.127685546875,59.10685729980469,50.97041320800781
20,-1,669.02490234375,599.2582397460938,127.559326171875,114.915771484375
20,-1,600.6886596679688,630.639892578125,133.87750244140625,89.360107421875
20,-1,979.5157470703124,305.61749267578125,71.09313964843761,74.43502807617188
20,-1,973.9415893554688,172.48728942871094,38.96240234375,47.71987915039065
20,-1,1040.4483642578125,394.85260009765625,68.779296875,68.41268920898438
20,-1,164.22174072265625,230.3191680908203,49.02790832519534,45.50370788574219
20,-1,228.21389770507807,112.49559020996094,19.829986572265653,34.446075439453125
20,-1,925.7435302734376,572.46484375,119.62353515624989,112.091796875
20,-1,556.198974609375,310.9655456542969,78.31085205078125,72.34329223632812
20,-1,874.2947387695312,186.04052734375,34.039611816406364,45.06401062011719
20,-1,1216.419189453125,100.47792053222656,60.6259765625,44.33872985839844
20,-1,752.5574951171875,232.009506225586,37.13043212890625,51.27836608886716
20,-1,329.9649353027344,210.486083984375,46.02410888671875,44.66423034667969
20,-1,812.677978515625,258.3060302734375,85.24505615234375,95.09811401367188
20,-1,1089.010498046875,158.4051513671875,35.1080322265625,47.84660339355469
20,-1,814.591796875,183.5673065185547,35.54107666015625,44.60884094238281
20,-1,1104.15869140625,142.42852783203125,33.8995361328125,40.38861083984375
20,-1,407.8616027832031,111.9980010986328,58.8323974609375,40.77801513671877
20,-1,1116.690185546875,86.31417846679688,24.689697265625,30.85308074951172
20,-1,1322.4432373046875,15.930604934692385,20.657958984375,29.40548515319825
20,-1,988.9114990234376,135.46420288085938,29.78167724609364,40.43060302734375
20,-1,869.6134643554688,549.219970703125,73.946533203125,77.26348876953125
20,-1,1339.200439453125,61.51283264160156,46.077880859375,38.07469940185548
20,-1,569.0662841796875,218.9757537841797,55.09051513671875,45.51506042480469
20,-1,1332.618408203125,1.3523483276367188,14.9835205078125,21.20661735534668
20,-1,1047.76025390625,77.61734008789062,34.7052001953125,39.08313751220703
20,-1,1188.9149169921875,54.20669555664063,21.1064453125,32.41347503662109
20,-1,1262.1527099609375,105.76577758789062,60.14404296875,50.43907165527344
20,-1,708.1926879882812,295.93511962890625,44.84954833984375,54.90646362304688
20,-1,901.3181762695312,123.38292694091795,45.98236083984375,44.93753814697267
20,-1,606.6015625,291.3612976074219,80.42205810546875,69.00283813476562
20,-1,1089.21875,55.76192855834961,48.8055419921875,32.60038375854492
20,-1,1150.797119140625,164.6580047607422,75.964599609375,52.452545166015625
20,-1,286.7489624023437,107.04246520996094,54.79040527343756,40.02960205078125
20,-1,968.216064453125,131.1223602294922,29.63958740234375,37.10137939453125
20,-1,254.8154296875,81.89099884033203,19.77865600585937,30.623435974121094
20,-1,1150.96630859375,164.61282348632812,75.68359375,52.916458129882784
20,-1,1306.4892578125,190.70948791503903,41.2933349609375,62.60983276367188
20,-1,1376.144287109375,21.00927734375,44.3282470703125,33.94182205200195
20,-1,1068.95947265625,105.2768325805664,74.5880126953125,46.219459533691406
20,-1,277.4946594238281,88.19184875488281,17.7685546875,31.503257751464844
20,-1,1172.0140380859375,635.5796508789062,29.1927490234375,55.25347900390625
20,-1,1376.370849609375,208.2201690673828,18.06640625,45.99693298339844
20,-1,1381.8331298828125,180.8998870849609,19.206298828125,31.491012573242216
20,-1,1346.754150390625,187.9668426513672,16.572265625,44.184188842773466
20,-1,442.6196594238281,201.61949157714844,26.160125732421875,46.28936767578125
20,-1,1159.94384765625,636.6596069335938,41.26953125,53.827392578125
20,-1,1068.8714599609375,105.35930633544922,74.0872802734375,45.978126525878906
20,-1,393.6463623046875,108.97189331054688,33.005828857421875,35.793182373046875
20,-1,629.6339111328125,304.91162109375,56.6148681640625,55.856689453125
20,-1,688.9663696289062,272.3083801269531,37.30621337890625,49.034271240234375
20,-1,954.6104125976562,220.98849487304688,35.7872314453125,39.78729248046875
20,-1,606.8713989257812,288.0024719238281,49.9072265625,69.77645874023438
20,-1,1340.203857421875,187.63153076171875,23.3199462890625,45.7196044921875
20,-1,1269.7183837890625,498.9581909179688,21.5989990234375,65.05175781249994
20,-1,1338.8165283203125,61.57524871826172,46.609130859375,37.5775146484375
20,-1,1316.95458984375,13.836265563964844,22.4603271484375,28.86877822875977
30,-1,786.990966796875,566.7468872070312,128.75274658203125,120.46832275390624
30,-1,1131.439697265625,124.09219360351562,48.0443115234375,48.32740783691406
30,-1,201.00259399414065,161.5695343017578,59.91317749023435,51.54083251953122
30,-1,669.3577270507812,599.6839599609375,127.08282470703124,114.3345947265625
30,-1,600.5743408203125,630.7691650390625,133.27667236328125,89.2308349609375
30,-1,951.5235595703124,318.1498718261719,73.88159179687511,77.846435546875
30,-1,956.525390625,176.47866821289062,38.67980957031239,48.06340026855469
30,-1,1026.634765625,389.9685363769531,67.1207275390625,67.13241577148438
30,-1,121.77669525146484,226.2493133544922,49.35141754150391,49.12870788574219
30,-1,219.0709991455078,106.61195373535156,19.14794921875,33.870849609375
30,-1,925.810546875,572.4078369140625,118.911376953125,111.3751220703125
30,-1,526.485595703125,306.828369140625,77.9327392578125,69.4368896484375
30,-1,916.1941528320312,170.4754180908203,32.81097412109375,43.29399108886719
30,-1,1205.828125,105.64388275146484,60.0791015625,45.33556365966797
30,-1,793.19775390625,215.81358337402344,34.9407958984375,49.04887390136719
30,-1,374.0289916992188,213.49581909179688,47.48001098632807,44.6993408203125
30,-1,791.7416381835938,266.8275146484375,89.30859375,97.54751586914062
30,-1,1074.5150146484375,158.29013061523438,35.972412109375,52.06657409667972
30,-1,839.927978515625,174.65171813964844,33.4539794921875,44.43115234375
30,-1,1081.449462890625,145.35150146484375,38.987060546875,42.50454711914065
30,-1,413.9767456054688,111.48308563232422,55.0628662109375,40.81775665283203
30,-1,1138.578369140625,77.23808288574219,24.6102294921875,33.976951599121094
30,-1,1342.0294189453125,10.203649520874023,15.7403564453125,27.82936668395996
30,-1,1022.138671875,124.77044677734376,27.1673583984375,40.44961547851561
30,-1,868.1963500976562,548.85205078125,73.07110595703136,76.98931884765625
30,-1,594.2255249023438,222.24441528320312,54.781494140625,45.037384033203125
30,-1,1053.586669921875,74.25361633300781,38.2955322265625,39.5229721069336
30,-1,1202.7410888671875,49.29483795166016,19.915771484375,30.578819274902337
30,-1,1241.6815185546875,114.30133819580078,61.4666748046875,52.202674865722656
30,-1,685.458984375,290.9345703125,42.8961181640625,54.10955810546875
30,-1,900.89013671875,122.81041717529295,46.358154296875,44.91909027099611
30,-1,1089.4854736328125,55.55697250366211,48.0126953125,32.92258071899414
30,-1,1123.81640625,176.7462921142578,77.460205078125,54.501800537109375
30,-1,1377.1270751953125,183.7545318603516,24.962158203125,68.56495666503906
30,-1,296.55523681640625,113.85678100585938,55.91735839843744,39.03048706054688
30,-1,1001.02490234375,120.13414001464844,27.7408447265625,36.20713806152344
30,-1,266.0905456542969,86.05655670166016,18.850555419921875,34.98509979248047
30,-1,1123.9595947265625,177.18215942382812,76.889404296875,54.00894165039063
30,-1,1306.5582275390625,185.3993225097656,47.122802734375,67.85575866699222
30,-1,1363.6998291015625,28.05431365966797,46.505126953125,33.537109375
30,-1,1092.4114990234375,96.1441421508789,69.1851806640625,44.96245574951172
30,-1,618.765869140625,302.712158203125,51.56048583984375,54.9117431640625
30,-1,288.17138671875,90.75625610351562,17.815216064453125,32.88434600830078
30,-1,945.6503295898438,220.5968475341797,20.24566650390625,39.47050476074219
30,-1,1172.67529296875,634.9000854492188,27.59619140625,55.786376953125
30,-1,1377.6522216796875,206.2354278564453,23.22509765625,46.370849609375
30,-1,1376.9625244140625,184.0135955810547,20.628662109375,45.14228820800781
30,-1,429.7450256347656,204.20639038085932,29.42855834960937,42.58998107910156
30,-1,1160.999267578125,636.3990478515625,39.152587890625,54.17559814453125
30,-1,1054.5916748046875,146.51133728027344,16.3326416015625,35.18200683593747
30,-1,1092.199951171875,95.9481430053711,69.355712890625,44.97069549560547
30,-1,392.0912170410156,108.87451171875,34.049896240234375,38.04656982421875
30,-1,659.253662109375,263.84783935546875,39.98797607421875,50.98403930664063
30,-1,252.4254608154297,71.99919128417969,14.865493774414006,29.192306518554688
30,-1,575.850341796875,284.2944030761719,49.59197998046875,57.217559814453125
30,-1,296.0611572265625,113.4746551513672,55.203704833984375,39.96124267578124
30,-1,1247.8260498046875,491.7994995117188,29.184326171875,72.8054809570312
30,-1,1326.458740234375,68.29070281982422,46.99462890625,40.04891204833984
30,-1,1328.538818359375,7.728667259216309,13.5302734375,25.637722969055176
30,-1,1075.6085205078125,146.1348419189453,41.7105712890625,60.2384033203125
40,-1,787.3126220703125,566.7874145507812,128.4661865234375,120.47283935546876
40,-1,1118.156005859375,128.49063110351562,49.8829345703125,48.62408447265625
40,-1,201.2323760986328,161.80270385742188,59.38551330566406,51.44142150878904
40,-1,669.4175415039062,599.5733642578125,127.0477294921875,114.4049072265625
40,-1,600.4192504882812,630.7644653320312,133.49591064453125,89.23553466796875
40,-1,921.2345581054688,330.6429138183594,79.4512939453125,81.56280517578125
40,-1,941.4956665039062,178.7963409423828,37.406311035156136,49.28924560546878
40,-1,1014.7537231445312,386.6519165039063,65.98834228515625,65.62698364257807
40,-1,211.452865600586,102.14099884033205,18.75091552734372,32.779838562011705
40,-1,925.784912109375,572.3534545898438,119.0562744140625,111.07550048828124
40,-1,499.1736450195313,299.489990234375,72.0337524414062,68.357666015625
40,-1,957.28271484375,154.9364776611328,29.03106689453125,39.39991760253906
40,-1,1195.33837890625,109.96282196044922,63.2100830078125,44.93343353271485
40,-1,832.8992919921875,200.227294921875,34.2791748046875,47.501449584960966
40,-1,418.2705993652344,205.612060546875,47.75634765625,55.88531494140625
40,-1,769.945068359375,276.54425048828125,89.84832763671875,96.31637573242188
40,-1,1057.24755859375,165.45726013183594,38.5025634765625,49.94679260253906
40,-1,863.6765747070312,167.54393005371094,32.58087158203125,42.872955322265625
40,-1,1069.6114501953125,149.75387573242188,37.9107666015625,41.37049865722656
40,-1,417.0036315917969,110.94478607177734,53.2425537109375,40.83232879638672
40,-1,1159.10107421875,69.96504974365234,22.7200927734375,27.82684326171875
40,-1,1357.0372314453125,3.9348936080932617,14.97314453125,25.75051784515381
40,-1,1053.5863037109375,113.42267608642578,25.69482421875,38.50232696533203
40,-1,869.5111694335938,548.43408203125,71.92535400390625,77.5775146484375
40,-1,619.5957641601562,225.324935913086,54.41314697265625,45.917434692382784
40,-1,1059.5595703125,72.64573669433594,37.1668701171875,38.16276550292969
40,-1,1217.937744140625,42.827335357666016,19.9932861328125,30.05611038208008
40,-1,1219.73388671875,124.6777114868164,65.718017578125,53.28008270263672
40,-1,659.863525390625,285.3987121582031,44.32537841796875,53.186309814453125
40,-1,901.3104248046876,123.00209045410156,45.96160888671864,45.2301025390625
40,-1,1090.463134765625,55.59520721435547,47.433349609375,33.272247314453125
40,-1,1095.7811279296875,188.38897705078125,81.5865478515625,57.11990356445315
40,-1,1373.9935302734375,186.1464233398437,24.4110107421875,65.64086914062503
40,-1,306.7882995605469,116.6127471923828,55.35494995117193,43.34701538085939
40,-1,1031.8072509765625,109.46807861328124,25.433349609375,35.431396484375014
40,-1,277.1278381347656,90.33454132080078,18.993438720703125,36.17652893066406
40,-1,1095.882568359375,188.514404296875,82.7386474609375,57.08709716796872
40,-1,1309.08447265625,184.801513671875,54.067626953125,65.18630981445307
40,-1,1353.4322509765625,34.715450286865234,46.237548828125,33.83968734741211
40,-1,1114.9556884765625,86.34873962402344,68.7603759765625,43.9752197265625
40,-1,603.7152709960938,298.1963806152344,49.34197998046875,54.90621948242188
40,-1,299.8727111816406,96.44499969482422,18.477996826171875,30.395050048828125
40,-1,934.9357299804688,220.82232666015625,20.07568359375,38.36669921875
40,-1,1172.166015625,634.141845703125,28.02392578125,56.619384765625
40,-1,1374.5159912109375,209.31651306152344,25.029541015625,42.51953125
40,-1,1158.7691650390625,635.9811401367188,41.5277099609375,54.328125
40,-1,392.6261596679688,109.04499053955078,32.20541381835932,38.81183624267578
40,-1,624.1793823242188,255.24806213378903,45.7147216796875,50.44410705566409
40,-1,262.12890625,76.55107879638672,16.139068603515625,30.73451232910156
40,-1,548.3741455078125,280.43914794921875,45.47625732421875,53.1943359375
40,-1,1306.2838134765625,189.0664978027344,41.4542236328125,64.30595397949216
40,-1,1229.4473876953125,487.3960571289063,28.60400390625,75.3897094726562
40,-1,1313.939208984375,76.31450653076172,48.5888671875,41.44577026367188
40,-1,1342.724853515625,2.807927131652832,14.7637939453125,24.129492759704597
40,-1,1271.548583984375,376.7906188964844,77.780517578125,63.55972290039063
40,-1,1219.77685546875,124.1824722290039,66.197265625,53.61148834228516
40,-1,196.74270629882807,72.5201187133789,39.4775390625,32.21832275390625
50,-1,787.2922973632812,567.4560546875,128.2659912109375,120.2349853515625
50,-1,1103.30859375,133.76731872558594,52.0574951171875,48.699066162109375
50,-1,201.2320709228516,162.27206420898438,59.60203552246091,52.06260681152344
50,-1,669.3746948242188,599.4641723632812,126.7706298828125,114.87945556640624
50,-1,600.2335815429688,631.0130615234375,133.4306640625,88.9869384765625
50,-1,888.9110717773438,353.0523681640625,79.3140869140625,78.49142456054688
50,-1,922.211669921875,184.92434692382807,40.97137451171875,46.70104980468753
50,-1,1005.2930908203124,383.9134826660156,64.37292480468761,65.42953491210938
50,-1,202.6212310791016,76.82795715332031,41.21818542480466,34.73515319824219
50,-1,925.6967163085938,572.8046875,119.35882568359376,110.403076171875
50,-1,460.5959167480469,275.320556640625,84.60342407226562,86.85659790039062
50,-1,994.4947509765624,143.12940979003906,29.849243164062614,40.70024108886719
50,-1,1184.8193359375,116.03551483154295,64.2867431640625,46.18782806396486
50,-1,872.7457885742188,183.28219604492188,36.219482421875,48.072509765625
50,-1,461.9000854492188,218.28163146972656,44.1632080078125,46.63465881347656
50,-1,746.0888671875,288.0663757324219,93.402099609375,103.344482421875
50,-1,1041.7254638671875,171.40040588378906,38.677978515625,48.05931091308594
50,-1,885.4005126953125,160.94210815429688,31.76971435546875,38.89228820800781
50,-1,1049.5,151.81243896484375,38.540771484375,43.83949279785156
50,-1,419.9539184570313,111.4952621459961,53.08197021484369,41.44580841064453
50,-1,1176.984619140625,63.11933517456055,24.006591796875,26.730304718017575
50,-1,1083.299072265625,102.0733413696289,24.5989990234375,39.79378509521485
50,-1,869.0751342773438,549.3596801757812,74.5452880859375,77.27386474609375
50,-1,1300.166259765625,86.16954803466797,50.565185546875,41.05220794677736
50,-1,642.6795654296875,230.5358123779297,56.124267578125,44.34019470214844
50,-1,1063.3245849609375,72.30159759521484,39.244384765625,36.98684692382811
50,-1,1232.34765625,37.2173957824707,19.05029296875,30.51845932006836
50,-1,1196.32861328125,136.08352661132812,68.3834228515625,55.220794677734375
50,-1,631.5304565429688,281.5115966796875,46.4312744140625,52.16964721679688
50,-1,902.2532348632812,123.18843841552734,45.4925537109375,45.452293395996094
50,-1,1091.595458984375,56.66831970214844,45.85693359375,32.925758361816406
50,-1,1063.8109130859375,203.7929534912109,87.9158935546875,58.93882751464847
50,-1,1369.4588623046875,188.22314453125,22.494873046875,59.72157287597656
50,-1,317.9849548339844,123.65978240966795,57.76483154296875,44.17882537841798
50,-1,1061.6090087890625,96.83053588867188,24.919189453125,38.14552307128906
50,-1,287.8335266113281,97.04827880859376,19.1324462890625,34.3610382080078
50,-1,1195.65478515625,136.57435607910156,69.8848876953125,54.95147705078125
50,-1,1063.8232421875,204.0033721923828,85.12109375,59.37370300292969
50,-1,1341.4210205078125,41.773536682128906,47.38037109375,35.12598419189453
50,-1,588.791015625,293.3044738769531,45.35784912109375,55.611724853515625
50,-1,311.9010314941406,101.3725814819336,19.0858154296875,31.918113708496094
50,-1,922.1926879882812,219.23638916015625,25.81146240234375,42.02557373046875
50,-1,1172.7535400390625,636.0986938476562,27.79541015625,55.02777099609375
50,-1,1371.24267578125,209.71148681640625,26.8719482421875,43.11180114746094
50,-1,1370.09912109375,200.201416015625,24.134521484375,51.65443420410156
50,-1,1346.6065673828125,188.1623077392578,14.5279541015625,46.01130676269531
50,-1,420.6489562988281,206.8589324951172,20.6634521484375,39.935302734375
50,-1,1135.7987060546875,79.46458435058594,65.3865966796875,43.65520477294922
50,-1,1184.83203125,116.67537689208984,65.422607421875,44.04743194580078
50,-1,392.8385925292969,110.03731536865234,33.805694580078125,38.71631622314453
50,-1,587.3836669921875,250.24673461914065,42.7142333984375,48.2933654785156
50,-1,271.3614807128906,83.73693084716797,17.937164306640625,30.688400268554688
50,-1,1306.418701171875,190.98419189453125,41.181396484375,63.1297302246094
50,-1,317.9042053222656,124.3563995361328,58.46435546875,42.73701477050783
50,-1,1208.6610107421875,481.7544250488281,22.7117919921875,52.53677368164063
50,-1,1300.5865478515625,85.4007797241211,49.9822998046875,41.96875
50,-1,1354.7186279296875,1.0966205596923828,15.4451904296875,20.4704647064209
50,-1,1238.6949462890625,362.3197937011719,106.458984375,72.50534057617188
50,-1,1207.849853515625,481.7275085449219,28.227294921875,73.74209594726562
50,-1,202.1278686523437,77.39513397216797,42.1287536621094,34.25889587402344
60,-1,787.29248046875,568.244140625,128.16070556640625,119.20574951171876
60,-1,1088.2137451171875,136.86135864257812,53.8565673828125,49.51954650878906
60,-1,200.61541748046875,162.29933166503906,59.769134521484375,51.583511352539006
60,-1,669.1651000976562,599.6229858398438,127.3382568359375,114.50189208984376
60,-1,601.856201171875,631.2399291992188,129.74334716796875,87.91180419921875
60,-1,854.396484375,363.8263244628906,81.28509521484375,87.88864135742188
60,-1,897.1478271484375,187.152587890625,48.26019287109375,49.25888061523435
60,-1,998.08056640625,379.6597290039063,62.61962890625,65.41213989257807
60,-1,925.8836059570312,572.7885131835938,119.26666259765624,111.0015869140625
60,-1,427.0549011230469,285.9112548828125,75.04638671875,68.97903442382812
60,-1,1030.9576416015625,129.38064575195312,27.981201171875,41.086181640625
60,-1,1174.622802734375,120.57403564453124,64.7542724609375,49.66624450683595
60,-1,911.192138671875,156.70167541503906,33.80157470703125,49.88441467285159
60,-1,506.52777099609375,222.2710418701172,46.10919189453125,45.102920532226506
60,-1,718.8241577148438,300.8267822265625,97.203369140625,103.41094970703124
60,-1,1027.1705322265625,169.81680297851562,37.855224609375,52.94441223144528
60,-1,908.2542114257812,150.47915649414062,29.97650146484375,46.96037292480469
60,-1,1037.524658203125,154.02557373046875,32.0853271484375,44.07557678222656
60,-1,419.7915649414063,111.24620056152344,53.14901733398432,40.97859191894531
60,-1,1110.954833984375,92.97599792480467,24.009765625,36.81178283691408
60,-1,869.3524169921875,549.1177978515625,72.16229248046875,77.36895751953125
60,-1,666.1857299804688,232.5425720214844,54.42767333984375,45.16326904296872
60,-1,1068.9185791015625,71.51901245117188,37.359619140625,35.80345153808592
60,-1,1247.069091796875,31.120132446289062,17.6043701171875,29.677059173583984
60,-1,1171.4486083984375,145.94577026367188,69.252685546875,56.31604003906253
60,-1,605.0402221679688,275.6180114746094,43.3543701171875,53.1190185546875
60,-1,902.9373168945312,122.52464294433594,44.671630859375,45.193206787109375
60,-1,1091.725341796875,55.60205459594727,46.29150390625,32.7206687927246
60,-1,1030.3541259765625,220.18313598632807,89.296630859375,59.79440307617193
60,-1,1362.2420654296875,189.56651306152344,20.5975341796875,47.88761901855463
