frame,x1,y1,x2,y2,class_name,conf
10,992.1298217773438,169.84088134765625,1029.4716796875,216.8743133544922,,0.0
10,1055.3863525390625,401.5388793945313,1128.0062255859375,468.2910461425781,,0.0
10,209.30865478515625,230.6467437744141,259.6312255859375,278.80621337890625,,0.0
10,105.39772033691406,228.2889709472656,152.32936096191406,273.2403564453125,,0.0
10,236.8327178955078,118.10620880126952,258.363037109375,152.76856994628906,,0.0
10,925.7102661132812,572.5632934570312,1045.4674072265625,684.6636962890625,,0.0
10,582.1881103515625,319.41851806640625,662.879150390625,389.4392700195313,,0.0
10,829.5250854492188,203.05995178222656,864.984375,249.5317840576172,,0.0
10,1227.9334716796875,94.25618743896484,1288.25390625,139.32275390625,,0.0
10,708.7394409179688,250.9012908935547,748.6732177734375,311.2707214355469,,0.0
10,286.6949768066406,207.1751708984375,333.2351379394531,251.9472045898437,,0.0
10,831.1570434570312,249.8440093994141,914.795654296875,343.53985595703125,,0.0
10,1101.98974609375,157.2551727294922,1138.0989990234375,202.3038787841797,,0.0
10,788.5574340820312,192.7015991210937,824.2999267578125,237.7671356201172,,0.0
10,1118.7535400390625,136.33444213867188,1151.6409912109375,178.4978485107422,,0.0
10,405.1907043457031,111.67446899414062,461.87115478515625,153.64071655273438,,0.0
10,1093.64501953125,93.25482940673828,1119.4981689453125,126.7440185546875,,0.0
10,1302.61962890625,20.50389671325684,1325.6246337890625,50.98398208618164,,0.0
10,952.3428955078124,146.85818481445312,985.1238403320312,188.9260406494141,,0.0
10,869.9874877929688,550.29443359375,943.1179809570312,627.1117553710938,,0.0
10,1350.3582763671875,54.04818344116211,1394.91943359375,91.11474609375,,0.0
10,542.686767578125,217.1537933349609,591.834228515625,262.3871765136719,,0.0
10,1318.2891845703125,5.824003219604492,1333.9227294921875,30.61432838439941,,0.0
10,1042.345703125,79.19322204589844,1079.882080078125,119.58377075195312,,0.0
10,1173.7303466796875,60.04365921020508,1193.2020263671875,93.22463989257812,,0.0
10,1281.8543701171875,96.69696807861328,1338.455322265625,146.26193237304688,,0.0
10,729.5430908203125,301.8425598144531,777.0471801757812,358.1162109375,,0.0
10,898.6602783203125,123.56389617919922,948.2501220703124,168.01454162597656,,0.0
10,634.412353515625,293.7185363769531,704.5399169921875,367.0815734863281,,0.0
10,1089.474365234375,56.35152816772461,1137.6748046875,89.04598236083984,,0.0
10,1175.564208984375,154.02359008789062,1246.762939453125,204.2626495361328,,0.0
10,277.5971984863281,102.64533996582033,329.2018127441406,141.99366760253906,,0.0
10,933.4736328125,139.4554901123047,960.6289672851562,180.082275390625,,0.0
10,243.4987945556641,81.51681518554688,261.5154113769531,108.01387786865234,,0.0
10,1175.717529296875,153.9328155517578,1246.9876708984375,204.1927947998047,,0.0
10,1144.0040283203125,90.06803131103516,1164.4483642578125,132.98020935058594,,0.0
10,1350.7147216796875,53.67127227783203,1394.7320556640625,91.30852508544922,,0.0
10,1306.556396484375,187.2035522460937,1353.10546875,253.6161346435547,,0.0
10,1387.573486328125,17.509658813476562,1424.0096435546875,47.77970123291016,,0.0
10,1043.6697998046875,113.60944366455078,1119.71533203125,163.5012969970703,,0.0
10,649.9697875976562,308.1679992675781,704.6588134765625,366.5862731933594,,0.0
10,968.9536743164062,221.7606658935547,985.4636840820312,260.31787109375,,0.0
10,1171.9835205078125,636.20458984375,1200.834228515625,691.0958251953125,,0.0
10,1376.1055908203125,209.7774353027344,1394.735107421875,254.8732147216797,,0.0
10,1384.170654296875,178.6305389404297,1402.27001953125,214.81253051757807,,0.0
10,450.61279296875,204.2672576904297,472.9615783691406,244.2506256103516,,0.0
10,1043.4747314453125,113.55992889404295,1120.467529296875,162.98858642578125,,0.0
10,1074.12255859375,68.46500396728516,1090.2569580078125,96.22852325439452,,0.0
10,711.546630859375,255.4925842285156,754.1098022460938,324.66387939453125,,0.0
10,267.8783874511719,83.74879455566406,283.7578125,113.21073150634766,,0.0
10,1307.3494873046875,22.964401245117188,1327.142578125,53.69184494018555,,0.0
20,787.7299194335938,567.7740478515625,915.9861450195312,687.1888427734375,,0.0
20,1144.453369140625,121.01182556152344,1190.976318359375,168.1334228515625,,0.0
20,201.6303253173828,162.127685546875,260.7371826171875,213.0980987548828,,0.0
20,669.02490234375,599.2582397460938,796.584228515625,714.1740112304688,,0.0
20,600.6886596679688,630.639892578125,734.566162109375,720.0,,0.0
20,979.5157470703124,305.61749267578125,1050.60888671875,380.0525207519531,,0.0
20,973.9415893554688,172.48728942871094,1012.9039916992188,220.2071685791016,,0.0
20,1040.4483642578125,394.85260009765625,1109.2276611328125,463.2652893066406,,0.0
20,164.22174072265625,230.3191680908203,213.2496490478516,275.8228759765625,,0.0
20,228.21389770507807,112.49559020996094,248.0438842773437,146.94166564941406,,0.0
20,925.7435302734376,572.46484375,1045.3670654296875,684.556640625,,0.0
20,556.198974609375,310.9655456542969,634.5098266601562,383.308837890625,,0.0
20,874.2947387695312,186.04052734375,908.3343505859376,231.1045379638672,,0.0
20,1216.419189453125,100.47792053222656,1277.045166015625,144.816650390625,,0.0
20,752.5574951171875,232.009506225586,789.6879272460938,283.2878723144531,,0.0
20,329.9649353027344,210.486083984375,375.9890441894531,255.1503143310547,,0.0
20,812.677978515625,258.3060302734375,897.9230346679688,353.4041442871094,,0.0
20,1089.010498046875,158.4051513671875,1124.1185302734375,206.2517547607422,,0.0
20,814.591796875,183.5673065185547,850.1328735351562,228.1761474609375,,0.0
20,1104.15869140625,142.42852783203125,1138.0582275390625,182.817138671875,,0.0
20,407.8616027832031,111.9980010986328,466.6940002441406,152.77601623535156,,0.0
20,1116.690185546875,86.31417846679688,1141.3798828125,117.1672592163086,,0.0
20,1322.4432373046875,15.930604934692385,1343.1011962890625,45.33609008789063,,0.0
20,988.9114990234376,135.46420288085938,1018.6931762695312,175.89480590820312,,0.0
20,869.6134643554688,549.219970703125,943.5599975585938,626.4834594726562,,0.0
20,1339.200439453125,61.51283264160156,1385.2783203125,99.58753204345705,,0.0
20,569.0662841796875,218.9757537841797,624.1567993164062,264.4908142089844,,0.0
20,1332.618408203125,1.3523483276367188,1347.6019287109375,22.5589656829834,,0.0
20,1047.76025390625,77.61734008789062,1082.4654541015625,116.70047760009766,,0.0
20,1188.9149169921875,54.20669555664063,1210.0213623046875,86.62017059326172,,0.0
20,1262.1527099609375,105.76577758789062,1322.2967529296875,156.20484924316406,,0.0
20,708.1926879882812,295.93511962890625,753.042236328125,350.8415832519531,,0.0
20,901.3181762695312,123.38292694091795,947.300537109375,168.32046508789062,,0.0
20,606.6015625,291.3612976074219,687.0236206054688,360.3641357421875,,0.0
20,1089.21875,55.76192855834961,1138.0242919921875,88.36231231689453,,0.0
20,1150.797119140625,164.6580047607422,1226.76171875,217.1105499267578,,0.0
20,286.7489624023437,107.04246520996094,341.53936767578125,147.0720672607422,,0.0
20,968.216064453125,131.1223602294922,997.8556518554688,168.22373962402344,,0.0
20,254.8154296875,81.89099884033203,274.5940856933594,112.51443481445312,,0.0
20,1150.96630859375,164.61282348632812,1226.64990234375,217.5292816162109,,0.0
20,1306.4892578125,190.70948791503903,1347.7825927734375,253.3193206787109,,0.0
20,1376.144287109375,21.00927734375,1420.4725341796875,54.95109939575195,,0.0
20,1068.95947265625,105.2768325805664,1143.5474853515625,151.4962921142578,,0.0
20,277.4946594238281,88.19184875488281,295.2632141113281,119.69510650634766,,0.0
20,1172.0140380859375,635.5796508789062,1201.206787109375,690.8331298828125,,0.0
20,1376.370849609375,208.2201690673828,1394.437255859375,254.21710205078125,,0.0
20,1381.8331298828125,180.8998870849609,1401.0394287109375,212.39089965820312,,0.0
20,1346.754150390625,187.9668426513672,1363.326416015625,232.15103149414065,,0.0
20,442.6196594238281,201.61949157714844,468.77978515625,247.9088592529297,,0.0
20,1159.94384765625,636.6596069335938,1201.21337890625,690.4869995117188,,0.0
20,1068.8714599609375,105.35930633544922,1142.958740234375,151.33743286132812,,0.0
20,393.6463623046875,108.97189331054688,426.6521911621094,144.76507568359375,,0.0
20,629.6339111328125,304.91162109375,686.248779296875,360.768310546875,,0.0
20,688.9663696289062,272.3083801269531,726.2725830078125,321.3426513671875,,0.0
20,954.6104125976562,220.98849487304688,990.3976440429688,260.7757873535156,,0.0
20,606.8713989257812,288.0024719238281,656.7786254882812,357.7789306640625,,0.0
20,1340.203857421875,187.63153076171875,1363.5238037109375,233.35113525390625,,0.0
20,1269.7183837890625,498.9581909179688,1291.3173828125,564.0099487304688,,0.0
20,1338.8165283203125,61.57524871826172,1385.4256591796875,99.15276336669922,,0.0
20,1316.95458984375,13.836265563964844,1339.4149169921875,42.70504379272461,,0.0
30,786.990966796875,566.7468872070312,915.7437133789062,687.2152099609375,,0.0
30,1131.439697265625,124.09219360351562,1179.4840087890625,172.4196014404297,,0.0
30,201.00259399414065,161.5695343017578,260.915771484375,213.11036682128903,,0.0
30,669.3577270507812,599.6839599609375,796.4405517578125,714.0185546875,,0.0
30,600.5743408203125,630.7691650390625,733.8510131835938,720.0,,0.0
30,951.5235595703124,318.1498718261719,1025.4051513671875,395.9963073730469,,0.0
30,956.525390625,176.47866821289062,995.2052001953124,224.5420684814453,,0.0
30,1026.634765625,389.9685363769531,1093.7554931640625,457.1009521484375,,0.0
30,121.77669525146484,226.2493133544922,171.12811279296875,275.3780212402344,,0.0
30,219.0709991455078,106.61195373535156,238.2189483642578,140.48280334472656,,0.0
30,925.810546875,572.4078369140625,1044.721923828125,683.782958984375,,0.0
30,526.485595703125,306.828369140625,604.4183349609375,376.2652587890625,,0.0
30,916.1941528320312,170.4754180908203,949.005126953125,213.7694091796875,,0.0
30,1205.828125,105.64388275146484,1265.9072265625,150.9794464111328,,0.0
30,793.19775390625,215.81358337402344,828.1385498046875,264.8624572753906,,0.0
30,374.0289916992188,213.49581909179688,421.5090026855469,258.1951599121094,,0.0
30,791.7416381835938,266.8275146484375,881.0502319335938,364.3750305175781,,0.0
30,1074.5150146484375,158.29013061523438,1110.4874267578125,210.3567047119141,,0.0
30,839.927978515625,174.65171813964844,873.3819580078125,219.08287048339844,,0.0
30,1081.449462890625,145.35150146484375,1120.4365234375,187.8560485839844,,0.0
30,413.9767456054688,111.48308563232422,469.0396118164063,152.30084228515625,,0.0
30,1138.578369140625,77.23808288574219,1163.1885986328125,111.21503448486328,,0.0
30,1342.0294189453125,10.203649520874023,1357.769775390625,38.033016204833984,,0.0
30,1022.138671875,124.77044677734376,1049.3060302734375,165.22006225585938,,0.0
30,868.1963500976562,548.85205078125,941.2674560546876,625.8413696289062,,0.0
30,594.2255249023438,222.24441528320312,649.0070190429688,267.28179931640625,,0.0
30,1053.586669921875,74.25361633300781,1091.8822021484375,113.7765884399414,,0.0
30,1202.7410888671875,49.29483795166016,1222.6568603515625,79.8736572265625,,0.0
30,1241.6815185546875,114.30133819580078,1303.148193359375,166.50401306152344,,0.0
30,685.458984375,290.9345703125,728.3551025390625,345.04412841796875,,0.0
30,900.89013671875,122.81041717529295,947.248291015625,167.72950744628906,,0.0
30,1089.4854736328125,55.55697250366211,1137.4981689453125,88.47955322265625,,0.0
30,1123.81640625,176.7462921142578,1201.276611328125,231.2480926513672,,0.0
30,1377.1270751953125,183.7545318603516,1402.0892333984375,252.31948852539065,,0.0
30,296.55523681640625,113.85678100585938,352.4725952148437,152.88726806640625,,0.0
30,1001.02490234375,120.13414001464844,1028.7657470703125,156.34127807617188,,0.0
30,266.0905456542969,86.05655670166016,284.94110107421875,121.04165649414062,,0.0
30,1123.9595947265625,177.18215942382812,1200.8489990234375,231.19110107421875,,0.0
30,1306.5582275390625,185.3993225097656,1353.6810302734375,253.2550811767578,,0.0
30,1363.6998291015625,28.05431365966797,1410.2049560546875,61.59142303466797,,0.0
30,1092.4114990234375,96.1441421508789,1161.5966796875,141.10659790039062,,0.0
30,618.765869140625,302.712158203125,670.3263549804688,357.6239013671875,,0.0
30,288.17138671875,90.75625610351562,305.9866027832031,123.6406021118164,,0.0
30,945.6503295898438,220.5968475341797,965.89599609375,260.0673522949219,,0.0
30,1172.67529296875,634.9000854492188,1200.271484375,690.6864624023438,,0.0
30,1377.6522216796875,206.2354278564453,1400.8773193359375,252.6062774658203,,0.0
30,1376.9625244140625,184.0135955810547,1397.5911865234375,229.1558837890625,,0.0
30,429.7450256347656,204.20639038085932,459.173583984375,246.7963714599609,,0.0
30,1160.999267578125,636.3990478515625,1200.15185546875,690.5746459960938,,0.0
30,1054.5916748046875,146.51133728027344,1070.92431640625,181.6933441162109,,0.0
30,1092.199951171875,95.9481430053711,1161.5556640625,140.91883850097656,,0.0
30,392.0912170410156,108.87451171875,426.14111328125,146.92108154296875,,0.0
30,659.253662109375,263.84783935546875,699.2416381835938,314.8318786621094,,0.0
30,252.4254608154297,71.99919128417969,267.2909545898437,101.19149780273438,,0.0
30,575.850341796875,284.2944030761719,625.4423217773438,341.511962890625,,0.0
30,296.0611572265625,113.4746551513672,351.2648620605469,153.43589782714844,,0.0
30,1247.8260498046875,491.7994995117188,1277.0103759765625,564.60498046875,,0.0
30,1326.458740234375,68.29070281982422,1373.453369140625,108.33961486816406,,0.0
30,1328.538818359375,7.728667259216309,1342.069091796875,33.366390228271484,,0.0
30,1075.6085205078125,146.1348419189453,1117.319091796875,206.3732452392578,,0.0
40,787.3126220703125,566.7874145507812,915.77880859375,687.26025390625,,0.0
40,1118.156005859375,128.49063110351562,1168.0389404296875,177.11471557617188,,0.0
40,201.2323760986328,161.80270385742188,260.6178894042969,213.2441253662109,,0.0
40,669.4175415039062,599.5733642578125,796.4652709960938,713.978271484375,,0.0
40,600.4192504882812,630.7644653320312,733.9151611328125,720.0,,0.0
40,921.2345581054688,330.6429138183594,1000.6858520507812,412.2057189941406,,0.0
40,941.4956665039062,178.7963409423828,978.9019775390624,228.0855865478516,,0.0
40,1014.7537231445312,386.6519165039063,1080.7420654296875,452.2789001464844,,0.0
40,211.452865600586,102.14099884033205,230.2037811279297,134.92083740234375,,0.0
40,925.784912109375,572.3534545898438,1044.8411865234375,683.428955078125,,0.0
40,499.1736450195313,299.489990234375,571.2073974609375,367.84765625,,0.0
40,957.28271484375,154.9364776611328,986.3137817382812,194.33639526367188,,0.0
40,1195.33837890625,109.96282196044922,1258.5484619140625,154.89625549316406,,0.0
40,832.8992919921875,200.227294921875,867.178466796875,247.728744506836,,0.0
40,418.2705993652344,205.612060546875,466.0269470214844,261.49737548828125,,0.0
40,769.945068359375,276.54425048828125,859.7933959960938,372.8606262207031,,0.0
40,1057.24755859375,165.45726013183594,1095.7501220703125,215.404052734375,,0.0
40,863.6765747070312,167.54393005371094,896.2574462890625,210.41688537597656,,0.0
40,1069.6114501953125,149.75387573242188,1107.522216796875,191.12437438964844,,0.0
40,417.0036315917969,110.94478607177734,470.2461853027344,151.77711486816406,,0.0
40,1159.10107421875,69.96504974365234,1181.8211669921875,97.7918930053711,,0.0
40,1357.0372314453125,3.9348936080932617,1372.0103759765625,29.68541145324707,,0.0
40,1053.5863037109375,113.42267608642578,1079.2811279296875,151.9250030517578,,0.0
40,869.5111694335938,548.43408203125,941.4365234375,626.0115966796875,,0.0
40,619.5957641601562,225.324935913086,674.0089111328125,271.24237060546875,,0.0
40,1059.5595703125,72.64573669433594,1096.7264404296875,110.80850219726562,,0.0
40,1217.937744140625,42.827335357666016,1237.9310302734375,72.8834457397461,,0.0
40,1219.73388671875,124.6777114868164,1285.451904296875,177.95779418945312,,0.0
40,659.863525390625,285.3987121582031,704.1889038085938,338.58502197265625,,0.0
40,901.3104248046876,123.00209045410156,947.2720336914062,168.23219299316406,,0.0
40,1090.463134765625,55.59520721435547,1137.896484375,88.8674545288086,,0.0
40,1095.7811279296875,188.38897705078125,1177.36767578125,245.5088806152344,,0.0
40,1373.9935302734375,186.1464233398437,1398.404541015625,251.78729248046875,,0.0
40,306.7882995605469,116.6127471923828,362.1432495117188,159.9597625732422,,0.0
40,1031.8072509765625,109.46807861328124,1057.2406005859375,144.89947509765625,,0.0
40,277.1278381347656,90.33454132080078,296.12127685546875,126.51107025146484,,0.0
40,1095.882568359375,188.514404296875,1178.6212158203125,245.6015014648437,,0.0
40,1309.08447265625,184.801513671875,1363.152099609375,249.98782348632807,,0.0
40,1353.4322509765625,34.715450286865234,1399.6697998046875,68.55513763427734,,0.0
40,1114.9556884765625,86.34873962402344,1183.716064453125,130.32395935058594,,0.0
40,603.7152709960938,298.1963806152344,653.0572509765625,353.10260009765625,,0.0
40,299.8727111816406,96.44499969482422,318.3507080078125,126.84004974365234,,0.0
40,934.9357299804688,220.82232666015625,955.0114135742188,259.18902587890625,,0.0
40,1172.166015625,634.141845703125,1200.18994140625,690.76123046875,,0.0
40,1374.5159912109375,209.31651306152344,1399.5455322265625,251.83604431152344,,0.0
40,1158.7691650390625,635.9811401367188,1200.296875,690.3092651367188,,0.0
40,392.6261596679688,109.04499053955078,424.8315734863281,147.85682678222656,,0.0
40,624.1793823242188,255.24806213378903,669.8941040039062,305.6921691894531,,0.0
40,262.12890625,76.55107879638672,278.2679748535156,107.28559112548828,,0.0
40,548.3741455078125,280.43914794921875,593.8504028320312,333.63348388671875,,0.0
40,1306.2838134765625,189.0664978027344,1347.738037109375,253.37245178222656,,0.0
40,1229.4473876953125,487.3960571289063,1258.0513916015625,562.7857666015625,,0.0
40,1313.939208984375,76.31450653076172,1362.528076171875,117.7602767944336,,0.0
40,1342.724853515625,2.807927131652832,1357.4886474609375,26.937419891357425,,0.0
40,1271.548583984375,376.7906188964844,1349.3291015625,440.350341796875,,0.0
40,1219.77685546875,124.1824722290039,1285.97412109375,177.79396057128906,,0.0
40,196.74270629882807,72.5201187133789,236.22024536132807,104.73844146728516,,0.0
50,787.2922973632812,567.4560546875,915.5582885742188,687.6910400390625,,0.0
50,1103.30859375,133.76731872558594,1155.3660888671875,182.4663848876953,,0.0
50,201.2320709228516,162.27206420898438,260.8341064453125,214.3346710205078,,0.0
50,669.3746948242188,599.4641723632812,796.1453247070312,714.3436279296875,,0.0
50,600.2335815429688,631.0130615234375,733.6642456054688,720.0,,0.0
50,888.9110717773438,353.0523681640625,968.2251586914062,431.5437927246094,,0.0
50,922.211669921875,184.92434692382807,963.1830444335938,231.6253967285156,,0.0
50,1005.2930908203124,383.9134826660156,1069.666015625,449.343017578125,,0.0
50,202.6212310791016,76.82795715332031,243.83941650390625,111.5631103515625,,0.0
50,925.6967163085938,572.8046875,1045.0555419921875,683.207763671875,,0.0
50,460.5959167480469,275.320556640625,545.1993408203125,362.1771545410156,,0.0
50,994.4947509765624,143.12940979003906,1024.343994140625,183.82965087890625,,0.0
50,1184.8193359375,116.03551483154295,1249.1060791015625,162.2233428955078,,0.0
50,872.7457885742188,183.28219604492188,908.9652709960938,231.35470581054688,,0.0
50,461.9000854492188,218.28163146972656,506.0632934570313,264.9162902832031,,0.0
50,746.0888671875,288.0663757324219,839.490966796875,391.4108581542969,,0.0
50,1041.7254638671875,171.40040588378906,1080.4034423828125,219.459716796875,,0.0
50,885.4005126953125,160.94210815429688,917.1702270507812,199.8343963623047,,0.0
50,1049.5,151.81243896484375,1088.040771484375,195.6519317626953,,0.0
50,419.9539184570313,111.4952621459961,473.035888671875,152.94107055664062,,0.0
50,1176.984619140625,63.11933517456055,1200.9912109375,89.84963989257812,,0.0
50,1083.299072265625,102.0733413696289,1107.8980712890625,141.86712646484375,,0.0
50,869.0751342773438,549.3596801757812,943.6204223632812,626.633544921875,,0.0
50,1300.166259765625,86.16954803466797,1350.7314453125,127.22175598144533,,0.0
50,642.6795654296875,230.5358123779297,698.8038330078125,274.8760070800781,,0.0
50,1063.3245849609375,72.30159759521484,1102.5689697265625,109.28844451904295,,0.0
50,1232.34765625,37.2173957824707,1251.39794921875,67.73585510253906,,0.0
50,1196.32861328125,136.08352661132812,1264.7120361328125,191.3043212890625,,0.0
50,631.5304565429688,281.5115966796875,677.9617309570312,333.6812438964844,,0.0
50,902.2532348632812,123.18843841552734,947.7457885742188,168.64073181152344,,0.0
50,1091.595458984375,56.66831970214844,1137.452392578125,89.59407806396484,,0.0
50,1063.8109130859375,203.7929534912109,1151.726806640625,262.7317810058594,,0.0
50,1369.4588623046875,188.22314453125,1391.9537353515625,247.94471740722656,,0.0
50,317.9849548339844,123.65978240966795,375.7497863769531,167.83860778808594,,0.0
50,1061.6090087890625,96.83053588867188,1086.5281982421875,134.97605895996094,,0.0
50,287.8335266113281,97.04827880859376,306.9659729003906,131.40931701660156,,0.0
50,1195.65478515625,136.57435607910156,1265.5396728515625,191.5258331298828,,0.0
50,1063.8232421875,204.0033721923828,1148.9443359375,263.3770751953125,,0.0
50,1341.4210205078125,41.773536682128906,1388.8013916015625,76.89952087402344,,0.0
50,588.791015625,293.3044738769531,634.1488647460938,348.91619873046875,,0.0
50,311.9010314941406,101.3725814819336,330.9868469238281,133.2906951904297,,0.0
50,922.1926879882812,219.23638916015625,948.004150390625,261.261962890625,,0.0
50,1172.7535400390625,636.0986938476562,1200.5489501953125,691.12646484375,,0.0
50,1371.24267578125,209.71148681640625,1398.1146240234375,252.8232879638672,,0.0
50,1370.09912109375,200.201416015625,1394.233642578125,251.85585021972656,,0.0
50,1346.6065673828125,188.1623077392578,1361.134521484375,234.17361450195312,,0.0
50,420.6489562988281,206.8589324951172,441.3124084472656,246.7942352294922,,0.0
50,1135.7987060546875,79.46458435058594,1201.185302734375,123.11978912353516,,0.0
50,1184.83203125,116.67537689208984,1250.254638671875,160.72280883789062,,0.0
50,392.8385925292969,110.03731536865234,426.644287109375,148.75363159179688,,0.0
50,587.3836669921875,250.24673461914065,630.097900390625,298.54010009765625,,0.0
50,271.3614807128906,83.73693084716797,289.29864501953125,114.42533111572266,,0.0
50,1306.418701171875,190.98419189453125,1347.60009765625,254.11392211914065,,0.0
50,317.9042053222656,124.3563995361328,376.3685607910156,167.09341430664062,,0.0
50,1208.6610107421875,481.7544250488281,1231.372802734375,534.2911987304688,,0.0
50,1300.5865478515625,85.4007797241211,1350.56884765625,127.3695297241211,,0.0
50,1354.7186279296875,1.0966205596923828,1370.163818359375,21.56708526611328,,0.0
50,1238.6949462890625,362.3197937011719,1345.1539306640625,434.82513427734375,,0.0
50,1207.849853515625,481.7275085449219,1236.0771484375,555.4696044921875,,0.0
50,202.1278686523437,77.39513397216797,244.25662231445312,111.6540298461914,,0.0
60,787.29248046875,568.244140625,915.4531860351562,687.4498901367188,,0.0
60,1088.2137451171875,136.86135864257812,1142.0703125,186.3809051513672,,0.0
60,200.61541748046875,162.29933166503906,260.3845520019531,213.88284301757807,,0.0
60,669.1651000976562,599.6229858398438,796.5033569335938,714.1248779296875,,0.0
60,601.856201171875,631.2399291992188,731.5995483398438,719.1517333984375,,0.0
60,854.396484375,363.8263244628906,935.6815795898438,451.7149658203125,,0.0
